bus_id,stop_id,route_id,trip_id,arrival_time,report_count,unique_reporters,reports_per_minute,time_since_last_report_s,time_since_first_report_s,distance_mean,distance_median,distance_std,pct_within_radius,acc_mean,weighted_dist_mean,prev_arrival_time,time_since_last_arrival_s,t_mean,t_std,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_early_morning,is_mid_day,is_evening,is_night,rain_1h,snow_1h,temperature,wind_speed,humidity,visibility,weather_delay_multiplier,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,traffic_level,event_nearby,confirm_prob
10,23,5,10,1705140933,23,14,2.51,24.0,89.7,101.8,118.48,26.06,0.85,0.001525,101.4,1705137198.9,3734.8,1705141130.34,9.41,15,5,1,0,0,1,0,0,0.6,0,22.92,4.64,92.18,6870.2,1.12,0,1,0,0,0,0,0,2,0,0.8303
10,25,5,10,1706591828,17,5,2.46,281.9,450.0,103.32,100.93,12.55,0.57,0.003837,98.63,1706588244.8,3583.6,1706591885.65,175.08,10,1,0,0,0,1,0,0,0.0,0,24.29,2.42,72.71,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.581
1,4,1,1,1704379038,13,10,6.32,281.2,70.0,224.51,181.55,55.02,0.65,0.001947,191.48,1704375205.6,3832.5,1704379141.42,157.57,20,3,0,0,0,0,1,0,0.0,0,30.31,2.81,61.8,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5811
6,16,3,6,1704535433,16,10,2.28,276.9,261.6,452.04,527.52,171.41,0.49,0.002302,519.01,1704531693.9,3739.5,1704535493.57,28.02,15,5,1,0,0,1,0,0,0.0,0,25.56,6.21,58.24,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4684
9,23,5,9,1705584491,13,13,3.31,52.2,275.0,294.18,346.91,35.49,0.66,0.00198,295.16,1705582561.6,1929.5,1705584378.93,164.87,18,3,0,1,0,0,1,0,0.0,0,30.54,3.57,59.01,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.6465
4,9,2,4,1705119598,3,3,0.45,99.1,474.3,111.39,129.22,28.62,0.38,0.002304,98.32,1705116720.6,2878.3,1705119602.74,136.02,9,5,1,1,0,1,0,0,0.0,0,25.47,9.47,91.53,6863.4,1.06,0,0,0,1,0,0,0,3,0,0.3284
9,23,5,9,1705411741,18,9,2.77,129.4,139.3,244.71,197.47,78.35,0.35,0.003331,273.39,1705409224.8,2516.3,1705411752.25,156.92,18,1,0,1,0,0,1,0,0.6,0,22.98,6.18,81.74,7218.8,1.12,0,1,0,0,0,0,0,3,0,0.543
6,13,3,6,1705291018,3,3,0.94,252.4,291.4,366.03,367.5,104.9,0.58,0.003957,355.07,1705286748.2,4270.3,1705291029.06,167.21,9,0,0,1,0,1,0,0,0.0,0,23.96,6.78,89.54,5681.3,1.09,0,0,0,1,0,0,0,3,0,0.2915
7,13,3,7,1706260751,2,2,0.26,174.7,592.0,131.28,109.21,15.88,0.75,0.004727,105.12,1706255032.2,5719.2,1706260845.64,147.8,14,4,0,0,0,1,0,0,0.0,0,28.55,1.4,66.41,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3877
6,11,3,6,1704786450,18,17,5.23,56.8,287.5,398.98,393.37,104.24,1.0,0.002296,417.4,1704782678.2,3772.3,1704786386.14,140.65,13,1,0,0,0,1,0,0,5.6,0,25.25,2.9,90.37,5356.8,1.65,0,1,0,0,0,0,0,2,0,0.7661
2,5,1,2,1704149670,20,13,3.4,16.2,323.6,358.89,411.86,136.46,0.53,0.001111,321.13,1704143679.1,5991.3,1704149953.28,95.95,4,1,0,0,0,0,0,1,0.0,0,21.83,3.31,90.58,4219.3,1.12,0,0,0,1,0,0,0,1,0,0.6044
5,8,2,5,1704120587,24,14,59.81,29.5,218.4,440.12,486.76,46.94,0.65,0.001736,466.29,1704114891.3,5696.4,1704120805.38,97.71,20,0,0,0,0,0,1,0,0.0,0,29.97,8.94,84.6,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7813
6,11,3,6,1705100632,16,2,3.86,269.1,147.8,497.8,421.91,52.01,0.92,0.001602,543.54,1705094453.2,6179.5,1705100848.08,198.36,4,5,1,0,0,0,0,1,0.0,0,25.76,2.04,79.2,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5546
6,13,3,6,1706288542,9,9,1.56,259.6,319.9,48.48,49.65,9.68,0.41,0.004321,48.9,1706281702.9,6839.7,1706288726.24,140.13,22,4,0,0,0,0,0,1,0.0,0,20.03,9.2,90.56,3789.9,1.12,0,0,0,1,0,0,0,1,0,0.515
3,5,1,3,1704828467,22,2,8.22,151.4,285.9,391.5,428.2,106.63,0.88,0.003032,464.22,1704825494.6,2973.0,1704828596.13,77.14,0,2,0,0,0,0,0,1,0.0,0,27.79,5.97,53.61,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5625
5,10,2,5,1704642309,20,16,2.06,174.1,178.9,432.48,474.47,97.0,0.63,0.002351,506.86,1704638654.3,3655.1,1704642587.5,182.5,21,6,1,0,0,0,0,1,0.0,0,23.78,1.17,92.54,4480.4,1.11,0,0,0,1,0,0,0,1,0,0.7093
6,12,3,6,1706027567,14,12,6.4,13.7,294.3,146.14,167.76,41.14,0.73,0.002894,122.28,1706023364.5,4203.1,1706027867.29,167.87,22,1,0,0,0,0,0,1,0.0,0,33.93,1.93,66.46,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6528
7,15,3,7,1704127491,13,13,1.48,226.0,566.8,36.41,29.31,10.86,0.5,0.001641,33.95,1704124234.4,3256.9,1704127498.18,90.83,22,0,0,0,0,0,0,1,1.4,0,26.04,2.5,82.74,6005.2,1.22,0,1,0,0,0,0,0,1,0,0.6406
1,3,1,1,1706006162,9,9,1.52,173.4,321.5,279.49,278.57,75.36,0.8,0.000993,307.4,1706003628.6,2533.8,1706005902.36,195.34,16,1,0,0,0,1,0,0,6.3,0,22.36,5.37,83.87,5745.0,1.71,0,1,0,0,0,0,0,2,0,0.5278
3,2,1,3,1706543785,24,7,7.55,273.4,530.0,283.53,263.66,53.31,0.32,0.004171,277.91,1706540230.0,3555.7,1706543768.39,164.65,21,0,0,0,0,0,0,1,0.3,0,27.15,4.58,92.95,8786.8,1.05,0,1,0,0,0,0,0,1,0,0.6044
8,18,4,8,1705048277,18,5,1.97,226.6,564.0,165.37,194.43,34.82,0.34,0.003933,178.83,1705043248.3,5028.7,1705048270.94,11.27,14,4,0,0,0,1,0,0,0.0,0,27.75,6.04,73.34,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5237
3,2,1,3,1706605417,8,7,0.88,7.4,457.5,84.55,98.49,31.1,0.76,0.003525,67.82,1706598299.2,7118.3,1706605644.2,179.55,14,1,0,0,0,1,0,0,0.0,0,31.59,9.04,56.9,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5214
5,6,2,5,1705552748,6,6,4.06,71.3,361.4,384.41,402.76,65.21,0.3,0.003907,459.01,1705546574.8,6173.5,1705552724.44,181.23,10,3,0,0,0,1,0,0,0.0,0,29.1,5.29,60.5,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3569
6,15,3,6,1706081894,19,17,3.51,219.7,125.6,308.18,333.18,72.68,0.47,0.004448,338.13,1706075235.2,6659.2,1706082085.52,198.12,13,2,0,0,0,1,0,0,0.0,0,25.15,4.03,66.73,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7044
10,25,5,10,1705428553,7,3,2.64,273.1,71.4,180.53,196.34,59.59,0.59,0.000576,189.05,1705426412.5,2140.7,1705428317.97,131.8,23,1,0,0,0,0,0,1,0.0,0,25.87,5.38,71.96,10000.0,1.0,1,0,0,0,0,0,0,1,1,0.3877
3,2,1,3,1706603826,17,17,6.87,54.6,584.9,312.6,372.8,62.94,0.79,0.001502,282.74,1706599262.0,4564.3,1706603718.01,37.69,14,1,0,0,0,1,0,0,0.0,0,25.58,7.34,65.71,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7545
8,17,4,8,1704334878,17,17,2.27,275.2,577.4,15.16,18.13,4.62,0.75,0.000568,17.35,1704332292.4,2585.7,1704335080.43,8.03,7,3,0,1,1,0,0,0,0.0,0,23.88,1.97,90.65,3803.1,1.12,0,0,0,1,0,0,0,3,0,0.8045
6,16,3,6,1704428208,4,4,0.7,168.3,77.2,239.96,280.72,52.62,0.74,0.004009,267.21,1704423604.5,4604.1,1704428423.42,81.32,9,4,0,1,0,1,0,0,0.0,0,29.33,3.52,69.8,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.4029
8,21,4,8,1706185148,22,16,5.01,43.7,305.9,407.13,460.56,90.98,0.66,0.000651,435.54,1706181163.2,3984.9,1706185115.41,175.37,17,3,0,1,0,0,1,0,1.2,0,22.13,4.82,79.55,6902.5,1.19,0,1,0,0,0,0,0,3,0,0.7457
8,18,4,8,1705495820,11,8,2.48,136.7,281.9,273.91,246.56,100.61,0.53,0.001164,229.7,1705493947.9,1872.5,1705495774.14,41.58,18,2,0,1,0,0,1,0,0.0,0,24.13,7.12,75.4,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.458
5,9,2,5,1705299706,3,3,0.96,99.8,146.2,110.54,123.3,16.6,0.32,0.003332,131.59,1705296118.1,3588.6,1705299477.84,116.23,11,0,0,0,0,1,0,0,0.0,0,29.44,6.6,80.68,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3284
6,16,3,6,1705523953,23,10,3.16,289.7,200.6,19.04,19.39,5.94,0.85,0.001372,17.23,1705519385.4,4568.0,1705523851.77,172.8,2,3,0,0,0,0,0,1,0.0,0,22.84,7.96,95.39,5322.5,1.09,0,0,0,1,0,0,0,1,0,0.7907
8,19,4,8,1706245631,12,10,5.44,145.3,231.8,140.68,166.96,20.82,0.85,0.004929,113.67,1706240057.1,5574.7,1706245483.63,12.9,10,4,0,0,0,1,0,0,0.0,0,22.42,6.29,97.16,3047.1,1.14,0,0,0,1,0,0,0,2,0,0.6434
9,25,5,9,1706368811,17,4,5.48,156.8,445.3,463.84,387.48,179.19,0.94,0.000743,437.93,1706362620.8,6191.0,1706368878.7,156.92,20,5,1,0,0,0,1,0,0.0,0,28.31,1.37,74.94,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4738
4,10,2,4,1704194884,22,16,5.31,115.5,559.8,416.18,351.09,55.12,0.6,0.000944,436.0,1704192308.8,2575.9,1704194898.19,6.41,16,1,0,0,0,1,0,0,0.0,0,25.9,5.36,78.54,10000.0,1.0,1,0,0,0,0,0,0,2,1,0.7688
5,6,2,5,1706352677,7,7,0.77,247.1,129.1,498.98,450.79,158.31,0.94,0.001561,580.46,1706349205.8,3471.2,1706352962.89,59.85,16,5,1,0,0,1,0,0,0.0,0,25.72,5.79,85.7,5837.1,1.08,0,0,0,1,0,0,0,2,0,0.4178
6,15,3,6,1704648297,23,13,4.13,79.7,576.0,24.03,21.14,4.15,0.59,0.001547,23.95,1704641785.9,6511.3,1704648424.5,118.09,22,6,1,0,0,0,0,1,0.0,0,25.89,2.5,63.88,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7848
9,22,5,9,1704735147,12,6,1.62,290.7,306.0,416.47,495.61,150.78,0.46,0.000536,415.15,1704730477.8,4669.3,1704734967.87,60.51,23,0,0,0,0,0,0,1,2.9,0,24.82,6.87,81.35,7490.5,1.34,0,1,0,0,0,0,0,1,0,0.375
2,2,1,2,1704496790,24,19,2.51,261.0,61.2,196.32,221.33,41.2,0.72,0.003228,185.72,1704490106.3,6684.2,1704496792.43,95.63,4,5,1,0,0,0,0,1,12.0,0,24.96,8.33,78.57,7052.3,2.26,0,1,0,0,0,0,0,1,0,0.876
8,21,4,8,1706145403,16,9,4.55,10.7,505.6,79.93,73.84,21.64,0.47,0.002737,89.82,1706141063.0,4340.9,1706145673.32,170.26,6,3,0,0,1,0,0,0,0.0,0,26.0,4.81,73.0,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5998
7,11,3,7,1704830374,12,12,5.93,292.0,142.7,141.94,147.09,40.18,0.41,0.004072,158.14,1704827293.0,3081.5,1704830247.73,187.91,1,2,0,0,0,0,0,1,0.0,0,28.95,1.74,78.96,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5654
8,19,4,8,1705525910,7,6,1.45,225.0,170.8,153.52,144.07,49.74,0.89,0.002194,141.03,1705519307.4,6603.0,1705526210.07,135.72,2,3,0,0,0,0,0,1,0.0,0,34.9,7.6,63.2,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5028
7,11,3,7,1705202051,7,7,0.75,188.9,245.6,85.47,77.44,15.1,0.73,0.004753,70.02,1705200246.4,1805.5,1705202111.99,60.39,8,6,1,1,1,0,0,0,0.0,0,25.28,3.43,89.25,4159.0,1.12,0,0,0,1,0,0,0,3,0,0.5198
9,24,5,9,1705619526,9,9,1.93,11.0,69.1,264.9,285.68,101.36,0.43,0.000965,217.44,1705615372.4,4154.6,1705619600.88,168.91,4,4,0,0,0,0,0,1,0.0,0,28.1,5.16,69.17,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4267
7,11,3,7,1704969912,20,19,2.67,79.4,283.9,50.35,52.49,6.6,0.89,0.004165,51.02,1704967350.5,2562.3,1704969628.18,160.36,16,3,0,0,0,1,0,0,1.8,0,26.27,7.72,81.08,7037.9,1.24,0,1,0,0,0,0,0,2,0,0.8954
4,6,2,4,1705685387,4,4,5.43,161.9,93.5,385.61,419.43,140.56,0.75,0.000802,347.54,1705679225.1,6162.8,1705685188.18,141.2,22,4,0,0,0,0,0,1,3.0,0,23.98,8.75,81.45,7231.2,1.36,0,1,0,0,0,0,0,1,0,0.317
2,3,1,2,1706559141,6,6,6.17,42.3,506.4,433.73,424.27,136.29,0.91,0.000694,446.56,1706552732.4,6408.8,1706559080.14,63.96,1,1,0,0,0,0,0,1,0.0,0,28.77,1.03,71.72,10000.0,1.0,1,0,0,0,0,0,0,1,1,0.4072
3,1,1,3,1705621783,12,11,16.17,55.4,228.0,167.14,177.76,47.96,0.65,0.001451,159.25,1705617048.0,4735.4,1705621764.22,29.82,5,4,0,0,1,0,0,0,2.1,0,22.44,1.18,82.56,7840.1,1.25,0,1,0,0,0,0,0,1,0,0.5903
8,18,4,8,1704961278,3,3,0.57,299.2,343.4,276.53,264.57,53.37,0.48,0.002045,272.09,1704958441.6,2836.8,1704961113.29,57.95,13,3,0,0,0,1,0,0,0.0,0,22.7,3.58,93.49,6424.6,1.07,0,0,0,1,0,0,0,2,0,0.3228
8,21,4,8,1705076172,9,2,1.61,161.3,233.7,46.76,54.16,15.94,0.4,0.003995,49.11,1705072163.3,4009.4,1705076025.04,172.65,21,4,0,0,0,0,0,1,0.0,0,32.0,6.49,60.95,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4016
2,1,1,2,1705340600,10,10,1.05,104.0,235.6,462.46,447.17,179.83,0.32,0.001879,493.2,1705333989.4,6610.6,1705340453.86,186.44,23,0,0,0,0,0,0,1,1.8,0,26.81,9.2,82.94,5848.7,1.26,0,1,0,0,0,0,0,1,0,0.3536
4,7,2,4,1705405514,7,7,1.21,12.0,274.3,158.65,172.25,18.51,0.64,0.003106,166.09,1705401526.9,3987.9,1705405397.39,138.09,17,1,0,1,0,0,1,0,0.0,0,25.09,7.46,94.02,6728.4,1.07,0,0,0,1,0,0,0,3,0,0.4989
2,3,1,2,1704504205,8,8,1.5,90.8,431.3,240.44,236.48,95.0,0.57,0.00213,223.0,1704497573.4,6631.6,1704504203.12,122.0,6,5,1,0,1,0,0,0,0.0,0,25.08,3.47,75.82,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4359
5,6,2,5,1706259313,17,14,3.79,178.7,135.2,11.66,10.47,3.63,0.37,0.00459,10.33,1706256408.7,2904.8,1706259122.38,7.73,14,4,0,0,0,1,0,0,0.0,0,32.72,6.53,67.5,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.6843
4,9,2,4,1704837240,13,7,8.66,277.8,116.2,199.98,178.07,70.79,0.52,0.004964,163.07,1704834747.9,2492.7,1704837075.35,163.17,3,2,0,0,0,0,0,1,0.0,0,25.27,7.7,85.93,3129.8,1.14,0,0,0,1,0,0,0,1,0,0.4934
2,1,1,2,1704424532,18,3,10.42,294.7,112.0,298.71,313.82,78.09,0.76,0.001023,305.29,1704421181.4,3350.9,1704424796.44,153.6,8,4,0,1,1,0,0,0,0.0,0,25.84,2.76,85.49,4140.5,1.12,0,0,0,1,0,0,0,3,0,0.5356
10,22,5,10,1704743908,1,1,0.19,266.9,434.6,203.37,192.99,48.14,0.42,0.003353,192.32,1704737505.5,6402.8,1704744062.22,124.05,1,1,0,0,0,0,0,1,0.0,0,26.19,7.99,69.2,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.2636
3,3,1,3,1704665952,13,1,5.52,160.4,303.8,294.01,338.36,105.94,0.62,0.000569,285.36,1704660878.7,5073.4,1704665986.76,132.01,3,0,0,0,0,0,0,1,0.0,0,20.92,7.75,93.4,3730.6,1.13,0,0,0,1,0,0,0,1,0,0.3882
1,5,1,1,1705934248,21,9,2.97,71.9,489.5,319.08,330.26,65.75,0.64,0.003188,315.57,1705928678.1,5570.9,1705934209.18,44.44,20,0,0,0,0,0,1,0,0.5,0,22.03,8.15,81.02,7995.7,1.09,0,1,0,0,0,0,0,1,0,0.6488
4,10,2,4,1706562042,9,9,2.46,202.5,401.6,123.81,143.5,44.43,0.66,0.00245,117.71,1706556422.8,5619.2,1706562145.04,43.26,2,1,0,0,0,0,0,1,0.0,0,24.03,7.29,88.28,3074.2,1.14,0,0,0,1,0,0,0,1,0,0.5298
3,1,1,3,1705187817,11,10,1.84,199.1,94.5,91.34,84.07,23.91,0.84,0.001946,86.09,1705184634.4,3183.2,1705187670.37,190.03,4,6,1,0,0,0,0,1,2.0,0,22.94,7.0,89.44,7888.1,1.24,0,1,0,0,0,0,0,1,0,0.6268
2,5,1,2,1705155313,16,6,3.13,106.2,159.5,62.16,73.83,9.94,0.34,0.004828,63.38,1705149212.0,6101.9,1705155040.18,115.55,19,5,1,1,0,0,1,0,0.0,0,28.98,1.35,65.44,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.5404
7,14,3,7,1706197798,19,5,13.96,257.3,377.2,445.66,523.7,51.74,0.65,0.002187,468.09,1706191712.9,6085.4,1706197666.66,113.58,21,3,0,0,0,0,0,1,0.0,0,32.09,8.33,52.69,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5814
7,13,3,7,1706587801,12,12,2.74,245.9,166.0,110.48,116.92,39.09,0.63,0.003771,132.54,1706580653.6,7147.4,1706587947.64,149.22,9,1,0,1,0,1,0,0,0.6,0,27.0,1.73,83.1,8848.0,1.08,0,1,0,0,0,0,0,3,0,0.611
1,3,1,1,1705527738,16,3,2.3,21.4,213.7,411.42,342.29,146.73,0.36,0.004255,388.51,1705522632.6,5105.9,1705527530.28,17.9,3,3,0,0,0,0,0,1,0.0,0,27.16,3.81,52.56,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3631
6,12,3,6,1705605864,6,4,1.44,144.8,283.8,422.66,377.01,42.99,0.76,0.001411,488.62,1705599425.7,6438.9,1705605610.57,25.75,0,4,0,0,0,0,0,1,0.0,0,29.95,3.47,62.18,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4402
10,24,5,10,1705650622,16,13,3.82,36.5,558.5,404.46,360.79,71.51,0.32,0.001835,418.15,1705646549.8,4072.6,1705650903.88,15.94,13,4,0,0,0,1,0,0,0.0,0,27.55,5.33,82.17,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.58
1,3,1,1,1704727141,11,11,1.21,285.0,505.9,182.31,211.91,71.92,0.55,0.001673,185.73,1704724330.9,2810.6,1704726861.06,189.44,20,0,0,0,0,0,1,0,5.2,0,22.98,6.95,83.15,8324.1,1.55,0,1,0,0,0,0,0,1,0,0.5341
3,4,1,3,1706001491,11,11,1.9,199.0,165.1,201.45,237.44,35.05,0.77,0.003831,197.27,1705994628.6,6862.6,1706001633.22,94.3,14,1,0,0,0,1,0,0,0.0,0,23.42,8.91,94.0,5368.8,1.09,0,0,0,1,0,0,0,2,0,0.6155
3,2,1,3,1704871503,24,4,17.4,173.6,197.0,402.67,333.45,123.49,0.42,0.003184,456.74,1704865626.4,5877.4,1704871655.6,105.98,12,2,0,0,0,1,0,0,0.0,0,33.91,9.26,61.76,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.509
8,17,4,8,1705416462,15,10,2.33,263.7,425.1,184.92,185.86,55.98,0.97,0.001642,212.66,1705409672.7,6790.0,1705416564.99,186.6,20,1,0,0,0,0,1,0,1.0,0,27.72,9.16,89.06,5168.0,1.2,0,1,0,0,0,0,0,1,0,0.6685
4,6,2,4,1705265767,4,1,0.85,32.6,441.7,249.75,218.88,26.15,0.59,0.000885,209.21,1705262524.0,3243.6,1705265845.82,108.33,2,0,0,0,0,0,0,1,0.0,0,24.41,8.98,84.37,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3554
1,3,1,1,1704414901,2,2,0.28,16.9,268.7,209.1,181.23,22.36,0.39,0.003446,234.38,1704407765.3,7136.3,1704414809.41,121.88,6,4,0,0,1,0,0,0,5.5,0,23.0,1.8,89.35,8019.9,1.59,0,1,0,0,0,0,0,1,0,0.3103
9,25,5,9,1706190968,15,15,6.58,29.1,222.4,119.99,122.49,24.86,0.98,0.004836,117.29,1706184874.8,6093.5,1706190676.24,111.82,19,3,0,1,0,0,1,0,0.0,0,24.46,2.4,87.82,3244.7,1.14,0,0,0,1,0,0,0,3,0,0.7754
5,6,2,5,1705424714,23,4,4.85,232.0,116.8,386.79,415.97,124.74,0.81,0.002618,342.14,1705420016.9,4697.8,1705424989.51,119.76,22,1,0,0,0,0,0,1,0.0,0,24.07,9.94,66.19,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5741
5,8,2,5,1704206349,3,3,0.72,192.1,73.0,449.9,453.4,108.0,0.9,0.004789,436.12,1704203617.9,2731.2,1704206538.48,83.64,20,1,0,0,0,0,1,0,0.0,0,34.36,2.03,69.0,10000.0,1.0,1,0,0,0,0,0,0,1,1,0.3535
6,13,3,6,1705059556,21,6,3.25,271.1,334.5,211.15,242.08,68.14,0.96,0.004731,201.21,1705055343.0,4213.7,1705059410.27,133.83,17,4,0,1,0,0,1,0,0.0,0,28.65,2.09,65.72,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.6667
6,14,3,6,1704645748,5,5,1.06,107.3,525.7,428.59,346.7,121.23,0.56,0.00237,485.52,1704642275.2,3473.1,1704646014.18,40.03,22,6,1,0,0,0,0,1,0.0,0,23.98,3.92,93.74,4008.8,1.12,0,0,0,1,0,0,0,1,0,0.3253
8,20,4,8,1706068799,6,6,8.63,66.6,322.3,52.13,59.29,16.44,0.96,0.003621,61.31,1706064004.9,4794.4,1706068859.35,195.51,9,2,0,1,0,1,0,0,2.1,0,22.18,8.16,89.48,8621.9,1.23,0,1,0,0,0,0,0,3,0,0.5377
3,4,1,3,1705834218,19,15,3.52,276.1,430.3,374.76,424.89,77.01,0.34,0.003302,328.09,1705829345.9,4872.8,1705834362.41,157.81,16,6,1,0,0,1,0,0,0.0,0,21.81,8.38,91.66,5483.9,1.09,0,0,0,1,0,0,0,2,0,0.6448
6,15,3,6,1706644232,6,6,0.6,58.3,80.8,144.78,164.17,27.24,0.34,0.000736,140.57,1706637400.2,6831.9,1706644103.58,88.3,1,2,0,0,0,0,0,1,0.2,0,24.96,3.67,88.93,6084.6,1.1,0,1,0,0,0,0,0,1,0,0.4027
2,4,1,2,1704146262,10,10,1.51,251.2,361.5,25.24,24.85,6.03,0.68,0.003519,20.38,1704141751.9,4510.9,1704146315.75,71.95,3,1,0,0,0,0,0,1,0.0,0,31.68,3.86,54.56,10000.0,1.0,1,0,0,0,0,0,0,1,1,0.6001
7,15,3,7,1705017998,6,6,1.08,216.8,544.4,451.85,420.86,174.3,0.32,0.002196,523.39,1705014715.4,3283.0,1705017862.25,64.01,5,4,0,0,1,0,0,0,0.0,0,27.67,7.54,73.77,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.2512
9,24,5,9,1705863324,5,5,1.85,49.2,108.6,286.06,241.86,40.52,0.51,0.001767,297.99,1705857114.4,6210.4,1705863481.59,56.18,0,0,0,0,0,0,0,1,0.6,0,27.79,2.8,75.16,8518.9,1.09,0,1,0,0,0,0,0,1,0,0.3965
2,1,1,2,1705006660,20,19,3.38,98.8,359.1,368.05,300.67,38.04,0.62,0.001093,392.24,1705003704.6,2955.9,1705006620.19,43.55,2,4,0,0,0,0,0,1,1.6,0,22.7,9.59,75.46,5204.5,1.25,0,1,0,0,0,0,0,1,0,0.8111
5,8,2,5,1705930575,5,5,7.53,47.1,512.7,368.29,392.5,51.26,0.75,0.003975,421.42,1705928704.2,1871.4,1705930686.32,8.72,19,0,0,1,0,0,1,0,0.0,0,24.24,7.9,93.26,3593.4,1.13,0,0,0,1,0,0,0,3,0,0.4333
10,25,5,10,1706211025,16,4,2.19,53.6,365.5,163.2,142.2,58.39,0.58,0.002293,141.65,1706207157.1,3868.6,1706211248.59,75.81,1,4,0,0,0,0,0,1,0.0,0,29.71,2.3,83.93,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5101
8,19,4,8,1706305051,10,10,1.04,124.2,413.0,19.25,16.38,6.44,0.98,0.00194,15.68,1706301302.5,3748.7,1706304761.67,42.51,3,5,1,0,0,0,0,1,0.0,0,24.51,6.02,97.18,3349.8,1.13,0,0,0,1,0,0,0,1,0,0.6591
1,3,1,1,1704454641,18,16,7.25,240.5,293.9,459.59,450.42,148.58,0.63,0.001525,404.32,1704450543.9,4097.3,1704454794.55,122.99,17,4,0,1,0,0,1,0,0.0,0,24.13,1.4,88.67,4925.7,1.1,0,0,0,1,0,0,0,3,0,0.6328
5,6,2,5,1706638400,19,12,5.99,297.2,300.4,320.72,272.84,102.6,0.49,0.002519,369.87,1706631359.5,7041.0,1706638355.23,167.79,23,1,0,0,0,0,0,1,0.0,0,25.53,6.67,66.95,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6031
7,13,3,7,1706404585,20,10,15.75,127.9,99.3,58.4,56.43,11.19,0.95,0.002191,64.42,1706399922.6,4663.3,1706404708.38,55.72,6,6,1,0,1,0,0,0,0.0,0,29.65,8.48,75.6,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7684
1,2,1,1,1704339547,4,4,0.88,102.3,496.4,74.0,87.7,21.49,0.92,0.002418,69.03,1704332883.9,6663.9,1704339307.14,27.84,9,3,0,1,0,1,0,0,0.0,0,21.8,5.99,97.48,5532.3,1.09,0,0,0,1,0,0,0,3,0,0.4707
1,2,1,1,1705158294,15,15,8.28,188.5,73.5,205.76,245.75,26.79,0.6,0.001882,239.1,1705151799.6,6494.4,1705158136.67,20.83,20,5,1,0,0,0,1,0,0.0,0,31.27,7.05,56.73,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6975
4,8,2,4,1704447170,16,6,1.86,22.3,176.4,499.29,485.93,155.23,0.43,0.003244,544.45,1704443672.6,3498.2,1704447368.16,122.67,15,4,0,0,0,1,0,0,1.0,0,25.35,4.62,86.54,5662.1,1.19,0,1,0,0,0,0,0,2,0,0.4123
7,15,3,7,1705151339,20,18,2.5,45.3,247.7,482.92,480.93,64.47,0.62,0.003636,579.03,1705147790.8,3549.1,1705151348.31,176.54,18,5,1,1,0,0,1,0,0.0,0,28.55,9.54,52.19,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.7697
